Title,Date,Author,Content
"Hasil Denmark Open 2023: Takluk dari Pemain Unggulan, Febriana/Amallia Tersingkir","Kompas.com- 20/10/2023, 21:12 WIB","Farahdilla Puspa,Ferril Dennys",ganda putri indonesia febriana dwipuji kusumaamallia cahaya pratiwi terhenti perempat finaldenmark open febrianaamalia takluk unggulan kedelapan jepang mayu matsumotowakana nagahara bertanding jyske bank arena odense denmark jumat febrianaamalia kalah febrianaamalia matsumotonagahara silih berganti meraih poin gim baca jugajadwal denmark open misi revans ginting wakil indonesia main wakil indonesia menjauh kedudukan pasangan jepang menyamakan skor febrianaamalia unggul tipis interval gim turun minum febrianaamalia unggul papan skor angka febrianaamalia berhasil menuntaskan gim skor baca jugadenmark open fajarrian lelah waspada kecepatan ganda korea kedudukan gim febrianaamalia tertinggal kedudukan meraih poin beruntun menyamakan skor tertinggal interval matsumotonagahara tancap gas interval meraih angka berturutturut unggul mengunci gim kemenangan gim ketiga berjalan ketat pasangan silih berganti meraih poin wakil jepang memimpin dikejar febrianaamalia nagaharamatsumoto kemenangan lolos perempat final
"Hasil Semifinal Thomas Cup 2024: Fajar/Rian Menang, Indonesia 2-0 Taiwan","Kompas.com- 04/05/2024, 18:18 WIB","Farahdilla Puspa,Sem Bagaskara",indonesia menambah keunggulan taiwan berkat kemenangan fajar alfianmuhammad rian ardianto duel indonesia vs taiwan laga semifinalthomas cup digelar hi tech zone sports centre gymnasium chengdu china sabtu fajarrian berjuang gim melawan lee yangwang chilin kemenangan poin indonesia kemenangan anthony sinisuka ginting chou tien chen baca jugahasil semifinal thomas cup ginting buka keunggulan indonesia taiwan laga ketat tersaji gim fajarrian unggul kali kedudukan leewang menyamakan skor mengunci interval gim keunggulan fajarrian meraih angka berturutturut pascajeda leewang mengontrol permainan memperlebar jarak fajarrian mendekat kedudukan sergapan lee net mengarah badan fajar sukses berbuah poin baca jugakomang ayu penentu kemenangan bangga masuk final tim uber leewang menjaga jarak skor keunggulan terjaga berhasil mengamankan gim skor kemenangan menambah kepercayaan leewang langsung memimpin gim a post shared by sports sportskompascom fajarrian berhasil menyamakan skor kedudukan berkat smes gagal dikembalikan lee berbalik memimpin pengembalian lawan membentur net pukulan rian terarah skor imbang baca jugaindonesia vs china final uber cup ulangan silam fajarrian memperlebar jarak unggul interval gim permainan net silang fajar gagal pukulan rian leewang menyamakan skor ditekan fajarrian berhasil mengunci kemenangan pertandingan berlanjut gim penentu fajarrian langsung menyerang gim ketiga unggul keunggulan bertahan interval skor leewang memperkecil selisih pindah lapangan fajarrian menambah skor pengembalian sang lawan membentur net fajarrian mencapaimatch point pengembalian wang chilin kemenangan
Ana/Tiwi Tak Puas Jadi Runner-up Thailand Open 2024,"Kompas.com- 19/05/2024, 18:45 WIB","Farahdilla Puspa,Eris Eka Jaya",ganda putri indonesia febriana dwipuji kusumaamalia cahaya pratiwi mengaku puas menjadirunnerupthailand open febrianaamalia melawan unggulan jongkolphan kititharakulrawinda prajongjai thailand finalthailand open pertandingan digelar nimibutr arena minggu sore wib dimenangi wakil tuan rumah skor ana panggilan febriana mengakui lawan unggul tiwi sapaan amalia bermain maksimal baca jugahasil final thailand open anatiwi runnerup menghadapi pertandingan lawan menekan tekanan bermain maksimal ana keterangan pbsi lawan diakui bermain sisi pengalaman tampil segi tampil tuan rumah ana bersyukur lolos partai puncak thailand open final pertamanya tiwi level bwf world tour super puas bertekad belajar kekalahan meraih prestasi bagus baca jugaharapan pbsi kervinmarcus pensiun fikribagasleodaniel capai performa terbaik bersyukur titik puas belajar keras ana tiwi ana mengulang performa babakbabak bermain tekanan lawan pertandingan tekanan lawan bermain hatihati lawan memanfaatkan kesempatan mencari serangan menambah poin tiwi berbeda penampilan kemarin rapi melawan tekanan benarbenar kesulitan tekanan perburuan gelar anatiwi berlanjut malaysia masters axiata arena bukit jalil mei melanjutkan pertandingan malaysia masters pendek manfaatkan mengembalikan kondisi semoga hasilnya tiwi
"Singapore Open 2024, Fikri/Bagas Pontang-panting Lawan Juara Dunia","Kompas.com- 30/05/2024, 22:43 WIB","Farahdilla Puspa,Sem Bagaskara",muhammad shohibul fikribagas maulana pontangpanting meladeni serangan kang minhyukseo seungjae korea selatan fikribagas kalah kangseo babak besarsingapore open singapore indoor stadium kamis kecewa berhasil melanjutkan kemenangan diraih gim fikribagas mengaku tekanan kangseo gim ketiga baca jugahasil singapore open takluk juara dunia fikribagas tersingkir kecewa hasil membuka peluang unggul gim fikri via keterangan pbsi sayang gim ketiga lawan bangkit tekanan serangan fokusnya hilang fikri permainan kunci kemenangannya bagas gim menerapkan pola gim bagas kombinasi pertahanan penempatan bola kangseo menyulitkan baca jugarekap singapore open fajarrian menang wakil indonesia perempat final gim ketiga pertahanan kangseo solid rapat penempatan bolanya bagus terpontangpanting gim rapi bagas ganda putra indonesia tinggal menyisakan fajar alfianmuhammad rian ardianto berhasil lolos perempat finalsingapore open mengalahkan lee fangchihlee fangjen fikribagas sabar karyaman gutamamoh reza pahlevi isfahani tersingkir kalah liang wei kengwang chang wakil china lawan fajarrian perempat finalsingapore open jumat
"Carolina Marin Mundur, Gregoria Mariska Resmi Dapat Medali Perunggu","Kompas.com- 04/08/2024, 18:45 WIB",Firzie A. Idris,kompascomgregoria mariska tunjungresmi medali medali perungguolimpiade paris setelahcarolina marinyang lawan babak perebutan ketiga mundur cedera lutut diumumkan federasi badminton dunia bwf situs resmi peraih medali emas olimpiade rio juara dunia kali carolina marin spanyol retired kompetisi bulu tangkis olimpiade paris cedera lutut kanan rincian medis menyusul tulis bwf minggu sore baca jugamundur semi final bulu tangkis olimpiade carolina marin terima dukungan bwf laga perebutan medali perunggu tunggal putri senin agustus digelar medali perunggu gregoria mariska tunjung indonesia carolina marin cedera partai semifinal kontra he bing jiao minggu digelar duel semifinal gregoria vs an seyoung pebulu tangkis spanyol menuntaskan laga cedera lututnya marin memenangi gim skor unggul memutuskan mundur alhasil jorji atlet indonesia medali olimpiade paris medali merah putih partisipasi olimpiade tunggal putri indonesia medali olimpiade maria kristin yulianti memenangi perunggu olimpiade beijing
Alasan Leo/Daniel dan Bagas/Fikri Tukar Pasangan di Japan Open 2024,"Kompas.com- 13/07/2024, 16:30 WIB","Farahdilla Puspa,Sem Bagaskara",pelatih ganda putra indonesiaaryono miranat alasan merombak pasangan dijapan open japan open turnamen bwf world tour super yokohama arena agustus federasi bulu tangkis dunia bwf merilis daftar pemain wakilwakil merah putih bertanding japan open tercatat pasangan ganda putra indonesia muhammad shohibul fikridaniel marthin bagas maulanaleo rolly carnando baca jugaleodaniel juara indonesia masters ganda denmark kelas dunia aryono miranatmengatakan penyegaran tim ganda putra berharap melahirkan prestasi iya keputusan menukar leodaniel bagasfikri leobagas fikridaniel darirefreshdi tim ganda putra aryono latihan pasangan klop diharapkan perubahan prestasi depannya bagus keterangan pbsi duet leodaniel meraih medali emas world junior championships asian junior championships sea games thomas cup baca jugaharapan pbsi kervinmarcus pensiun fikribagasleodaniel capai performa terbaik mengumpulkan gelar bwf world tour titel bwf international challengeseries kali juara level junior international bagasfikri berpasangan meraih medali emas sea games nomor beregu perak thomas cup perak badminton asia team championships perunggu sea games nomor individu bagasfikri mengoleksi gelar bwf world tour all england titel bwf international challengeseries prestasi leodaniel bagasfikri menurun leodaniel meraih gelar indonesia masters turnamen bwf world tour diikuti leodaniel kali menembus final membawa pulang gelar saturunnerup bagasfikri podium juara all england kali lolos final swiss open pulang sebagairunnerup
"Hasil Arctic Open 2023: Chico Tersingkir, Ahsan/Hendra Jaga Asa Indonesia","Kompas.com- 12/10/2023, 20:57 WIB",Aloysius Gonsaga AE,pebulu tangkis tunggal putra indonesia chico aura dwi wardoyo gagal melangkah perempat final turnamenarctic open disingkirkan pemain andalan malaysia lee zii jia laga vantaa energia arena finlandia kamis chico kalah rubber game unggulan kedelapan pupuslah harapan indonesia meraih gelar sektor tunggal putra turnamen bwf world tour super chico satusatunya andalan tunggal putra indonesia tampil babak baca jugahasil arctic open ahsanhendra adaptasi shuttlecock lewati rintangan target semifinal hasil dominasi lee chico pemain ranking dunia unggul chico menempati peringkat bwf keberhasilan lee malaysia memiliki tunggal putra babak semifinal lee menghadapi kompatriotnya leong jun hao lolos perempat final menang pemain perancis arnaud merkle sisi berseberangan tersingkirnya chico indonesia kehilangan wakil babak arctic open ganda campuran dejan ferdinansyahgloria emanuelle widjaja angkat koper dejangloria ditaklukkan pasangan china cheng xingchen fang hui pasangan indonesia kalah straight game baca jugahasil arctic open bekuk bagasfikri pramyere tembus harapan indonesia tertumpu sektor ganda putra pasangan senior mohammad ahsanhendra setiawan lolos perempat final menang wakil taiwan lee jhehueiyang pohsuan ahsanhendra ditempatkan unggulan mewujudkan target menembus semifinal menghadapi pasangan ceko ondrej kraladam mendrek perempat final jumat indonesia memiliki harapan menambah wakil ganda putra pramudya kusumawardanayeremia erich yoche yacob rambitan bermain melawan pasangan china chen bo yangliu yi
"Juara di Sri Lanka, Rahmat/Yeremia ""Pede"" Tatap Kejuaraan Beregu Asia 2024","Kompas.com- 11/02/2024, 18:54 WIB","Farahdilla Puspa,Sem Bagaskara",gelar sri lanka international challenge menambah motivasi kepercayaan rahmat hidayatyeremia erich yoche yacob rambitan rahmatyeremia juara sri lanka international challenge menang bryan jeremy goontingm fazriq mohamad razif malaysia district sport complex galle sri lanka minggu sri lanka international challenge gelar perdana rahmatyeremia dipasangkan titel meningkatkan motivasi rahmatyeremia mengoleksi gelargelar baca jugajuara sri lanka international challenge rahmatyeremia raih gelar perdana gelar tambahan semangat motivasi meraih gelar turnamenturnamen levelnya yeremia keterangan pbsi hasil sri lanka menambah kepercayaan rahmatyeremia berlaga kejuaraan bulu tangkis beregu asia kejuaraan bulu tangkis beregu asia digelar selangor malaysia februari rahmatyeremia ganda putra indonesia diwakili bagas maulanamuhammad shohibul fikri leo rolly carnandodaniel marthin baca jugaalasan pelatih pasangkan yeremia rambitan rahmat hidayat thailand masters langsung malaysia bergabung tim beregu putra kejuaraan beregu asia yeremia gelar pastinya menambah kepercayaan diturunkan menyumbang poin melanjutkan terkaitchemistryatau keterikatan rahmat yeremia permainannya sang rekan padu lapangan kompak lapangan mengerti menemukan pola permainan pas baca jugakejuaraan beregu asia tim putra indonesia lawan korsel putri jumpa hong kong senada rahmat senang meraih juara partner tanding akui kekurangan dibenahi rahmat diduetkan pramudya kusumawardana kevin sanjaya sukamuljo klop yeremia senang partner juara kekurangankekurangan diperbaiki padu baguschemistrynya namanya pasangan langsung klop mencaricari bersamasama
Hasil Lengkap Indonesia Open 2024: Dua Wakil Tersingkir di Babak Awal,"Kompas.com- 04/06/2024, 20:12 WIB","Egi Dinda Janviera,Ferril Dennys",hasil lengkapindonesia open menghadirkan enam kemenangan sisi chico aura dwi wardoyo anthony sinisuka ginting tersingkir enam wakil indonesia mentas babak indonesia open istora senayan jakarta selasa baca jugahasil indonesia open ginting tersingkir adhan maulananita violina marwah dejan ferdinansyahgloria emanuelle widjaja ester nurumi apriyani rahayusiti fadia silva ramadhantigregoria mariska tunjungdan sabar gutamareza pahlevi adhan maulananita violina marwah membuka bagus tim merah putih menang jan colin voelkerisabel lohau jerman dejangloria meraih kemenangan menghadapi ye hong weilee chia hsin taiwan gim langsung baca jugaindonesia open fadia apriyani percaya tatap ganda malaysia hasil berbeda diperoleh chico aura dwi wardoyo langkahnya terhenti babak indonesia open via laga penutup ginting melanjutkan perjuangannya tumbang tangan kenta nishimoto jepang babak indonesia open ginting menelan kekalahan kenta nishimoto rubber game gim skor hasil indonesia menyisakan wakil nomor tunggal putra turnamenbwfsuper baca jugagregoria bekuk putri kw indonesia open problem kaki bengkak hasil lengkap indonesia open md adhan maulananita violina marwah indonesia vs jan colin voelkerisabel lohau jerman xd dejan ferdinansyahgloria emanuelle widjaja indonesia vs ye hong weilee chia hsin taiwan ws ester nurumi tri wardoyo indonesia vs nozomi okuhara jepang wd apriyani rahayusiti fadia silva ramadhanti indonesia vs jongkolphan kititharakulrawinda prajongjai ws gregoria mariska tunjung indonesia vs putri kusuma wardani ms chico aura dwi wardoyo indonesia vs kantaphon wangcharoen thailand md sabar gutamareza pahlevi indonesia vs rahmat hidayatyeremia erich ms anthony sinisuka ginting indonesia vs kenta nishimoto jepang
"Hasil Lengkap Korea Open 2024: Dua Ganda Putra Melaju, Rehan/Lisa Terhenti","Kompas.com- 29/08/2024, 20:59 WIB",Eris Eka Jaya,pasangan ganda putra indonesia berhasil melaju perempat finalkorea open langkah ganda campuran merah putih terhenti pasangan ganda putra leo rolly carnandobagas maulana sukses mengalahkan wakil malaysia nur mohd azriyn ayub azriyntan wee kiong bertanding mokpo indoor stadium seoul korea selatan kamis leobagas menang gim langsung skor kemenangan leobagas babak perempat final turnamen bwf super baca jugasakit cacar air gregoria mariska absen japan openkorea open babak delapan leobagas menghadapi wakil tuan rumah choi solgyuheo kwanghee ganda putra indonesia lainnyamuhammad shohibul fikridaniel marthin meraih kemenangan fikridaniel melaju fase delapan menuntaskan laga sengit gim melawan wakil taiwan fangchih leefangjen lee amunisi indonesia tumbang nomor ganda campuran rehan naufal kusharjantolisa ayu kusumawati baca jugahasil japan open sesal rehanlisa takluk wakil hong kong rehanlisa takluk tangan wakil tuan rumah ungulan ketiga kim wonhoojeong naeun agung kurniawanbolasport hasil lengkapkorea open kamis lapangan md nur mohd azriyn ayub azriyntan wee kiong malaysia vsleo rolly carnandobagas maulana lapangan md fangchih leefangjen lee taiwan vsmuhammad shohibul fikridaniel marthin lapangan xd kim wonhoojeong naeun korea selatan vsrehan naufal kusharjantolisa ayu kusumawati
